type,stop_name,stop_lat,stop_lon,route_desc,route_type
Train,"St James Station, Platform 1",-33.87065357,151.211735,Intercity Trains Network,2
Train,"St James Station, Platform 1",-33.87065357,151.211735,Sydney Trains Network,2
Train,"St James Station, Platform 2",-33.8706829,151.2119309,Intercity Trains Network,2
Train,"St James Station, Platform 2",-33.8706829,151.2119309,Sydney Trains Network,2
Train,"St Leonards Station, Platform 2",-33.82204191,151.1941575,Intercity Trains Network,2
Train,"St Leonards Station, Platform 2",-33.82204191,151.1941575,Sydney Trains Network,2
Train,"St Leonards Station, Platform 3",-33.82205457,151.1940502,Intercity Trains Network,2
Train,"St Leonards Station, Platform 3",-33.82205457,151.1940502,Sydney Trains Network,2
Train,"St Marys Station, Platform 1",-33.76202196,150.775457,Sydney Trains Network,2
Train,"St Marys Station, Platform 2",-33.76209429,150.7754494,Sydney Trains Network,2
Train,"St Marys Station, Platform 3",-33.76219428,150.7754214,Sydney Trains Network,2
Train,"St Marys Station, Platform 4",-33.7622666,150.7754138,Sydney Trains Network,2
Train,"St Peters Station, Platform 1",-33.90722029,151.1804375,Sydney Trains Network,2
Train,"St Peters Station, Platform 2",-33.90730051,151.180463,Sydney Trains Network,2
Train,"St Peters Station, Platform 3",-33.90738899,151.1805106,Sydney Trains Network,2
Train,"St Peters Station, Platform 4",-33.90748684,151.1805478,Sydney Trains Network,2
Train,"Stanmore Station, Platform 2",-33.89454985,151.1640437,Sydney Trains Network,2
Train,"Stanmore Station, Platform 3",-33.89463117,151.1640368,Sydney Trains Network,2
Train,"Stanwell Park Station, Platform 1",-34.22633546,150.9810654,Intercity Trains Network,2
Train,"Stanwell Park Station, Platform 2",-34.22638697,150.9811438,Intercity Trains Network,2
Train,"Strathfield Station, Platform 1",-33.87127906,151.0941804,Intercity Trains Network,2
Train,"Strathfield Station, Platform 1",-33.87127906,151.0941804,Sydney Trains Network,2
Train,"Strathfield Station, Platform 2",-33.87132548,151.0941395,Intercity Trains Network,2
Train,"Strathfield Station, Platform 2",-33.87132548,151.0941395,Sydney Trains Network,2
Train,"Strathfield Station, Platform 3",-33.8713996,151.0940782,Intercity Trains Network,2
Train,"Strathfield Station, Platform 3",-33.8713996,151.0940782,Sydney Trains Network,2
Train,"Strathfield Station, Platform 4",-33.87146436,151.0940273,Intercity Trains Network,2
Train,"Strathfield Station, Platform 4",-33.87146436,151.0940273,Sydney Trains Network,2
Train,"Strathfield Station, Platform 5",-33.87152049,151.0939651,Intercity Trains Network,2
Train,"Strathfield Station, Platform 5",-33.87152049,151.0939651,Sydney Trains Network,2
Train,"Strathfield Station, Platform 6",-33.87156727,151.0939134,Intercity Trains Network,2
Train,"Strathfield Station, Platform 6",-33.87156727,151.0939134,Sydney Trains Network,2
Train,"Strathfield Station, Platform 7",-33.8716511,151.093831,Sydney Trains Network,2
Train,"Strathfield Station, Platform 8",-33.87168852,151.0937895,Sydney Trains Network,2
Train,"Summer Hill Station, Platform 2",-33.89036897,151.1389586,Sydney Trains Network,2
Train,"Summer Hill Station, Platform 3",-33.89043339,151.1389185,Sydney Trains Network,2
Train,"Sutherland Station, Platform 1",-34.03163756,151.0571948,Intercity Trains Network,2
Train,"Sutherland Station, Platform 1",-34.03163756,151.0571948,Sydney Trains Network,2
Train,"Sutherland Station, Platform 2",-34.03169803,151.0572735,Intercity Trains Network,2
Train,"Sutherland Station, Platform 2",-34.03169803,151.0572735,Sydney Trains Network,2
Train,"Sutherland Station, Platform 3",-34.03173116,151.0573616,Intercity Trains Network,2
Train,"Sutherland Station, Platform 3",-34.03173116,151.0573616,Sydney Trains Network,2
Train,"Sydenham Station, Platform 3",-33.91430202,151.1666377,Sydney Trains Network,2
Train,"Sydenham Station, Platform 4",-33.9143984,151.166718,Sydney Trains Network,2
Train,"Sydenham Station, Platform 5",-33.91448616,151.1667871,Intercity Trains Network,2
Train,"Sydenham Station, Platform 5",-33.91448616,151.1667871,Sydney Trains Network,2
Train,"Sydenham Station, Platform 6",-33.91456456,151.1668666,Sydney Trains Network,2
Train,"Tahmoor Station, Platform 1",-34.22338374,150.5900274,Intercity Trains Network,2
Train,"Tahmoor Station, Platform 2",-34.22340757,150.5901369,Intercity Trains Network,2
Train,"Tallong Station, Platform 1",-34.71828623,150.0863525,Intercity Trains Network,2
Train,"Tallong Station, Platform 2",-34.71837656,150.086345,Intercity Trains Network,2
Train,"Tarana Station, Platform 1",-33.52418256,149.9073853,Intercity Trains Network,2
Train,"Tarro Station, Platform 1",-32.80900832,151.6696724,Intercity Trains Network,2
Train,"Tarro Station, Platform 2",-32.80906505,151.6696007,Intercity Trains Network,2
Train,"Tascott Station, Platform 1",-33.45096253,151.3186,Intercity Trains Network,2
Train,"Tascott Station, Platform 2",-33.45091007,151.3185544,Intercity Trains Network,2
Train,"Telarah Station, Platform 1",-32.72341841,151.5397708,Intercity Trains Network,2
Train,"Tempe Station, Platform 3",-33.92412932,151.1566005,Sydney Trains Network,2
Train,"Tempe Station, Platform 4",-33.92414366,151.1567093,Sydney Trains Network,2
Train,"Teralba Station, Platform 1",-32.96246735,151.603682,Intercity Trains Network,2
Train,"Teralba Station, Platform 2",-32.96237002,151.6036342,Intercity Trains Network,2
Train,"Thirroul Station, Platform 1",-34.31799902,150.9188678,Intercity Trains Network,2
Train,"Thirroul Station, Platform 2",-34.31803258,150.9189454,Intercity Trains Network,2
Train,"Thirroul Station, Platform 3",-34.31807478,150.9190342,Intercity Trains Network,2
Train,"Thornleigh Station, Platform 1",-33.73193552,151.078351,Sydney Trains Network,2
Train,"Thornleigh Station, Platform 2",-33.7318754,151.0782619,Sydney Trains Network,2
Train,"Thornleigh Station, Platform 3",-33.73183291,151.0781844,Sydney Trains Network,2
Train,"Thornton Station, Platform 1",-32.78358708,151.6399209,Intercity Trains Network,2
Train,"Thornton Station, Platform 2",-32.7836434,151.6398598,Intercity Trains Network,2
Train,"Toongabbie Station, Platform 1",-33.78723791,150.9515735,Sydney Trains Network,2
Train,"Toongabbie Station, Platform 2",-33.78725036,150.9514661,Sydney Trains Network,2
Train,"Toongabbie Station, Platform 3",-33.78726247,150.9513696,Sydney Trains Network,2
Train,"Toongabbie Station, Platform 4",-33.78728392,150.9512626,Sydney Trains Network,2
Train,"Town Hall Station, Platform 1",-33.8736379,151.2069348,Intercity Trains Network,2
Train,"Town Hall Station, Platform 1",-33.8736379,151.2069348,Sydney Trains Network,2
Train,"Town Hall Station, Platform 2",-33.87355238,151.206801,Intercity Trains Network,2
Train,"Town Hall Station, Platform 2",-33.87355238,151.206801,Sydney Trains Network,2
Train,"Town Hall Station, Platform 3",-33.87365427,151.2067195,Intercity Trains Network,2
Train,"Town Hall Station, Platform 3",-33.87365427,151.2067195,Sydney Trains Network,2
Train,"Town Hall Station, Platform 4",-33.87359071,151.2069973,Intercity Trains Network,2
Train,"Town Hall Station, Platform 4",-33.87359071,151.2069973,Sydney Trains Network,2
Train,"Town Hall Station, Platform 5",-33.87372033,151.2068956,Intercity Trains Network,2
Train,"Town Hall Station, Platform 5",-33.87372033,151.2068956,Sydney Trains Network,2
Train,"Town Hall Station, Platform 6",-33.87361645,151.2067717,Intercity Trains Network,2
Train,"Town Hall Station, Platform 6",-33.87361645,151.2067717,Sydney Trains Network,2
Train,"Towradgi Station, Platform 1",-34.38429224,150.9013627,Intercity Trains Network,2
Train,"Towradgi Station, Platform 2",-34.38432546,150.9014512,Intercity Trains Network,2
Train,"Tuggerah Station, Platform 1",-33.30774939,151.4202495,Intercity Trains Network,2
Train,"Tuggerah Station, Platform 2",-33.30773446,151.4201629,Intercity Trains Network,2
Train,"Turramurra Station, Platform 1",-33.73250647,151.1286003,Sydney Trains Network,2
Train,"Turramurra Station, Platform 2",-33.73254426,151.1285481,Sydney Trains Network,2
Train,"Turrella Station, Platform 1",-33.92982862,151.1401672,Sydney Trains Network,2
Train,"Turrella Station, Platform 2",-33.92988223,151.1401806,Sydney Trains Network,2
Train,"Unanderra Station, Platform 1",-34.45461007,150.8460464,Intercity Trains Network,2
Train,"Unanderra Station, Platform 2",-34.45466998,150.8461471,Intercity Trains Network,2
Train,"Valley Heights Station, Platform 1",-33.7043849,150.5838213,Intercity Trains Network,2
Train,"Valley Heights Station, Platform 2",-33.70443241,150.583737,Intercity Trains Network,2
Train,"Victoria Street Station, Platform 1",-32.7508613,151.5937549,Intercity Trains Network,2
Train,"Victoria Street Station, Platform 2",-32.75093519,151.5937054,Intercity Trains Network,2
Train,"Villawood Station, Platform 1",-33.88083798,150.9766437,Sydney Trains Network,2
Train,"Villawood Station, Platform 2",-33.88087397,150.9766453,Sydney Trains Network,2
Train,"Vineyard Station, Platform 1",-33.65038869,150.8511579,Sydney Trains Network,2
Train,"Wahroonga Station, Platform 1",-33.71789588,151.1174299,Sydney Trains Network,2
Train,"Wahroonga Station, Platform 2",-33.71793366,151.1173778,Sydney Trains Network,2
Train,"Waitara Station, Platform 1",-33.71031259,151.1048952,Sydney Trains Network,2
Train,"Waitara Station, Platform 2",-33.71034065,151.1048642,Sydney Trains Network,2
Train,"Wallarobba Station, Platform 1",-32.49612822,151.6956222,Intercity Trains Network,2
Train,"Warabrook Station, Platform 1",-32.88726575,151.7100926,Intercity Trains Network,2
Train,"Warabrook Station, Platform 2",-32.88728574,151.7100402,Intercity Trains Network,2
Train,"Waratah Station, Platform 1",-32.90228504,151.731199,Intercity Trains Network,2
Train,"Waratah Station, Platform 2",-32.90234181,151.7311273,Intercity Trains Network,2
Train,"Warnervale Station, Platform 1",-33.24742149,151.4488019,Intercity Trains Network,2
Train,"Warnervale Station, Platform 2",-33.24736046,151.4487452,Intercity Trains Network,2
Train,"Warrawee Station, Platform 1",-33.72430033,151.1218015,Sydney Trains Network,2
Train,"Warrawee Station, Platform 2",-33.72432048,151.1217377,Sydney Trains Network,2
Train,"Warrimoo Station, Platform 1",-33.72131277,150.6026125,Intercity Trains Network,2
Train,"Warrimoo Station, Platform 2",-33.72139473,150.6025836,Intercity Trains Network,2
Train,"Warwick Farm Station, Platform 1",-33.91317261,150.9350673,Sydney Trains Network,2
Train,"Warwick Farm Station, Platform 2",-33.9131785,150.9351648,Sydney Trains Network,2
Train,"Waterfall Station, Platform 1",-34.13476586,150.9944875,Intercity Trains Network,2
Train,"Waterfall Station, Platform 1",-34.13476586,150.9944875,Sydney Trains Network,2
Train,"Waterfall Station, Platform 2",-34.13475475,150.994552,Intercity Trains Network,2
Train,"Waterfall Station, Platform 2",-34.13475475,150.994552,Sydney Trains Network,2
Train,"Waverton Station, Platform 1",-33.83778479,151.197519,Intercity Trains Network,2
Train,"Waverton Station, Platform 1",-33.83778479,151.197519,Sydney Trains Network,2
Train,"Waverton Station, Platform 2",-33.83781582,151.1974018,Intercity Trains Network,2
Train,"Waverton Station, Platform 2",-33.83781582,151.1974018,Sydney Trains Network,2
Train,"Wentworth Falls Station, Platform 1",-33.70960379,150.376429,Intercity Trains Network,2
Train,"Wentworth Falls Station, Platform 2",-33.70960674,150.3763213,Intercity Trains Network,2
Train,"Wentworthville Station, Platform 1",-33.80701697,150.972583,Sydney Trains Network,2
Train,"Wentworthville Station, Platform 2",-33.80709034,150.9725432,Sydney Trains Network,2
Train,"Wentworthville Station, Platform 3",-33.80718101,150.9725258,Sydney Trains Network,2
Train,"Wentworthville Station, Platform 4",-33.80725403,150.9724968,Sydney Trains Network,2
Train,"Werrington Station, Platform 1",-33.75913943,150.7577224,Sydney Trains Network,2
Train,"Werrington Station, Platform 2",-33.75922075,150.7577151,Sydney Trains Network,2
Train,"West Ryde Station, Platform 1",-33.80718219,151.0902995,Sydney Trains Network,2
Train,"West Ryde Station, Platform 2",-33.8071667,151.0902232,Sydney Trains Network,2
Train,"West Ryde Station, Platform 3",-33.80713394,151.0901245,Sydney Trains Network,2
Train,"Westmead Station, Platform 1",-33.80831943,150.9877663,Intercity Trains Network,2
Train,"Westmead Station, Platform 1",-33.80831943,150.9877663,Sydney Trains Network,2
Train,"Westmead Station, Platform 2",-33.80836512,150.9877468,Intercity Trains Network,2
Train,"Westmead Station, Platform 2",-33.80836512,150.9877468,Sydney Trains Network,2
Train,"Westmead Station, Platform 3",-33.80854533,150.9880251,Intercity Trains Network,2
Train,"Westmead Station, Platform 3",-33.80854533,150.9880251,Sydney Trains Network,2
Train,"Westmead Station, Platform 4",-33.80860936,150.9879956,Sydney Trains Network,2
Train,"Windsor Station, Platform 1",-33.61368615,150.8110172,Sydney Trains Network,2
Train,"Wingello Station, Platform 1",-34.69212071,150.1584046,Intercity Trains Network,2
Train,"Wingello Station, Platform 2",-34.69220147,150.1584186,Intercity Trains Network,2
Train,"Wirragulla Station, Platform 1",-32.46292742,151.7425276,Intercity Trains Network,2
Train,"Wolli Creek Station, Platform 1",-33.9285144,151.1542847,Sydney Trains Network,2
Train,"Wolli Creek Station, Platform 2",-33.92859572,151.1542778,Sydney Trains Network,2
Train,"Wolli Creek Station, Platform 3",-33.92802634,151.1537961,Intercity Trains Network,2
Train,"Wolli Creek Station, Platform 3",-33.92802634,151.1537961,Sydney Trains Network,2
Train,"Wolli Creek Station, Platform 4",-33.9280695,151.1538523,Intercity Trains Network,2
Train,"Wolli Creek Station, Platform 4",-33.9280695,151.1538523,Sydney Trains Network,2
Train,Wollongong Station Platform 4,-34.42784925,150.8881099,Intercity Trains Network,2
Train,"Wollongong Station, Platform 1",-34.42707339,150.8881391,Intercity Trains Network,2
Train,"Wollongong Station, Platform 2",-34.42695193,150.8882749,Intercity Trains Network,2
Train,"Wollstonecraft Station, Platform 1",-33.83193433,151.1917912,Intercity Trains Network,2
Train,"Wollstonecraft Station, Platform 1",-33.83193433,151.1917912,Sydney Trains Network,2
Train,"Wollstonecraft Station, Platform 2",-33.83197325,151.1917067,Intercity Trains Network,2
Train,"Wollstonecraft Station, Platform 2",-33.83197325,151.1917067,Sydney Trains Network,2
Train,"Wombarra Station, Platform 1",-34.27562901,150.9533685,Intercity Trains Network,2
Train,"Wombarra Station, Platform 2",-34.27567155,150.9534464,Intercity Trains Network,2
Train,"Wondabyne Station, Platform 1",-33.49213475,151.2570527,Intercity Trains Network,2
Train,"Wondabyne Station, Platform 2",-33.4921568,151.2569355,Intercity Trains Network,2
Train,"Woodford Station, Platform 1",-33.73559618,150.4818527,Intercity Trains Network,2
Train,"Woodford Station, Platform 2",-33.73565829,150.4818875,Intercity Trains Network,2
Train,"Woolooware Station, Platform 1",-34.04761828,151.1438692,Sydney Trains Network,2
Train,"Woolooware Station, Platform 2",-34.04756322,151.143899,Sydney Trains Network,2
Train,"Woonona Station, Platform 1",-34.34954733,150.9151553,Intercity Trains Network,2
Train,"Woonona Station, Platform 2",-34.34956255,150.915243,Intercity Trains Network,2
Train,"Woy Woy Station, Platform 1",-33.48532326,151.3235549,Intercity Trains Network,2
Train,"Woy Woy Station, Platform 2",-33.48529028,151.3234673,Intercity Trains Network,2
Train,"Wyee Station, Platform 1",-33.18015887,151.4871436,Intercity Trains Network,2
Train,"Wyee Station, Platform 2",-33.18016235,151.4870473,Intercity Trains Network,2
Train,"Wynyard Station, Platform 3",-33.8658851,151.2057437,Intercity Trains Network,2
Train,"Wynyard Station, Platform 3",-33.8658851,151.2057437,Sydney Trains Network,2
Train,"Wynyard Station, Platform 4",-33.86589741,151.2056471,Intercity Trains Network,2
Train,"Wynyard Station, Platform 4",-33.86589741,151.2056471,Sydney Trains Network,2
Train,"Wynyard Station, Platform 5",-33.86587021,151.2059158,Intercity Trains Network,2
Train,"Wynyard Station, Platform 5",-33.86587021,151.2059158,Sydney Trains Network,2
Train,"Wynyard Station, Platform 6",-33.86588141,151.2058516,Intercity Trains Network,2
Train,"Wynyard Station, Platform 6",-33.86588141,151.2058516,Sydney Trains Network,2
Train,"Wyong Station, Platform 1",-33.28543135,151.4253648,Intercity Trains Network,2
Train,"Wyong Station, Platform 2",-33.28540743,151.4252778,Intercity Trains Network,2
Train,"Wyong Station, Platform 3",-33.28540149,151.4251917,Intercity Trains Network,2
Train,"Yagoona Station, Platform 1",-33.90707758,151.02456,Sydney Trains Network,2
Train,"Yagoona Station, Platform 2",-33.90709805,151.0244854,Sydney Trains Network,2
Train,"Yennora Station, Platform 1",-33.86470402,150.9709256,Sydney Trains Network,2
Train,"Yennora Station, Platform 2",-33.86477461,150.9709721,Sydney Trains Network,2
Train,"Yerrinbool Station, Platform 1",-34.37171907,150.5434548,Intercity Trains Network,2
Train,"Yerrinbool Station, Platform 2",-34.37174324,150.5435536,Intercity Trains Network,2
Train,"Zig Zag Station, Platform 1",-33.47187271,150.2021157,Intercity Trains Network,2
Train,"Zig Zag Station, Platform 2",-33.47168888,150.2019045,Intercity Trains Network,2
