type,stop_name,stop_lat,stop_lon,route_desc,route_type,route_color
Train,"Hilldale Station, Platform 1",-32.5043182354766,151.649837322857,Intercity Trains Network,2,833134
Metro,"Hills Showground Station, Platform 1",-33.7277552616658,150.987427171151,Sydney Metro Network,401,168388
Metro,"Hills Showground Station, Platform 2",-33.7278171988413,150.987462392912,Sydney Metro Network,401,168388
Train,"Holsworthy Station, Platform 1",-33.963164354503,150.956707286203,Sydney Trains Network,2,00954C
Train,"Holsworthy Station, Platform 2",-33.9632366814495,150.956699826176,Sydney Trains Network,2,00954C
Train,"Homebush Station, Platform 2",-33.8666458778528,151.086376395313,Intercity Trains Network,2,F99D1C
Train,"Homebush Station, Platform 2",-33.8666458778528,151.086376395313,Sydney Trains Network,2,F37021
Train,"Homebush Station, Platform 2",-33.8666458778528,151.086376395313,Sydney Trains Network,2,F99D1C
Train,"Homebush Station, Platform 3",-33.8667279173479,151.086347906843,Sydney Trains Network,2,0098CD
Train,"Homebush Station, Platform 3",-33.8667279173479,151.086347906843,Sydney Trains Network,2,F37021
Train,"Homebush Station, Platform 3",-33.8667279173479,151.086347906843,Sydney Trains Network,2,F99D1C
Train,"Homebush Station, Platform 4",-33.8667923227649,151.086307775439,Sydney Trains Network,2,0098CD
Train,"Homebush Station, Platform 4",-33.8667923227649,151.086307775439,Sydney Trains Network,2,F37021
Train,"Homebush Station, Platform 6",-33.8669211335714,151.08622751246,Sydney Trains Network,2,0098CD
Train,"Homebush Station, Platform 7",-33.8670614898705,151.086342224213,Sydney Trains Network,2,0098CD
Train,"Homebush Station, Platform 7",-33.8670614898705,151.086342224213,Sydney Trains Network,2,F37021
Light Rail,Honeysuckle Light Rail,-32.9264946901204,151.765824985483,Newcastle Light Rail Network,900,EE343F
Light Rail,Honeysuckle Light Rail,-32.9264673151623,151.7658341952,Newcastle Light Rail Network,900,EE343F
Train,"Hornsby Station, Platform 1",-33.703233380565,151.098574636431,Intercity Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 1",-33.703233380565,151.098574636431,Sydney Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 1",-33.703233380565,151.098574636431,Sydney Trains Network,2,F99D1C
Train,"Hornsby Station, Platform 2",-33.7032096112394,151.098476480515,Intercity Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 2",-33.7032096112394,151.098476480515,Sydney Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 2",-33.7032096112394,151.098476480515,Sydney Trains Network,2,F99D1C
Train,"Hornsby Station, Platform 3",-33.7032031188843,151.098400707672,Intercity Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 3",-33.7032031188843,151.098400707672,Sydney Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 3",-33.7032031188843,151.098400707672,Sydney Trains Network,2,F99D1C
Train,"Hornsby Station, Platform 4",-33.703178991731,151.098313315378,Intercity Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 4",-33.703178991731,151.098313315378,Sydney Trains Network,2,D11F2F
Train,"Hornsby Station, Platform 5",-33.7031642184054,151.098215587517,Intercity Trains Network,2,D11F2F
Train,"Hurstville Station, Platform 1",-33.9673110640504,151.102817780389,Intercity Trains Network,2,005AA3
Train,"Hurstville Station, Platform 1",-33.9673110640504,151.102817780389,Sydney Trains Network,2,005AA3
Train,"Hurstville Station, Platform 2",-33.9673941892594,151.102756894781,Intercity Trains Network,2,005AA3
Train,"Hurstville Station, Platform 2",-33.9673941892594,151.102756894781,Sydney Trains Network,2,005AA3
Train,"Hurstville Station, Platform 3",-33.9675147396589,151.102654553129,Intercity Trains Network,2,005AA3
Train,"Hurstville Station, Platform 3",-33.9675147396589,151.102654553129,Sydney Trains Network,2,005AA3
Train,"Hurstville Station, Platform 4",-33.9676158563743,151.102594532602,Intercity Trains Network,2,005AA3
Train,"Hurstville Station, Platform 4",-33.9676158563743,151.102594532602,Sydney Trains Network,2,005AA3
Train,"Ingleburn Station, Platform 1",-33.997297806733,150.864709220113,Sydney Trains Network,2,00954C
Train,"Ingleburn Station, Platform 2",-33.997358755746,150.864776898288,Sydney Trains Network,2,00954C
Train,"International Airport Station, Platform 1",-33.9349270322122,151.165806107875,Sydney Trains Network,2,00954C
Train,"International Airport Station, Platform 2",-33.9349817343839,151.165787157278,Sydney Trains Network,2,00954C
Train,"Jannali Station, Platform 1",-34.0159587309962,151.064573687007,Intercity Trains Network,2,005AA3
Train,"Jannali Station, Platform 1",-34.0159587309962,151.064573687007,Sydney Trains Network,2,005AA3
Train,"Jannali Station, Platform 2",-34.0159558699789,151.064660113581,Sydney Trains Network,2,005AA3
Light Rail,John Street Square Light Rail,-33.8674243205517,151.192059144848,Sydney Light Rail Network,900,BE1622
Light Rail,John Street Square Light Rail,-33.8673894431491,151.192025034577,Sydney Light Rail Network,900,BE1622
Light Rail,Jubilee Park Light Rail,-33.8754636474894,151.17874528556,Sydney Light Rail Network,900,BE1622
Light Rail,Jubilee Park Light Rail,-33.8753826920414,151.178741332955,Sydney Light Rail Network,900,BE1622
Light Rail,Juniors Kingsford Light Rail,-33.9251524416182,151.229097400686,Sydney Light Rail Network,900,781140
Light Rail,Juniors Kingsford Light Rail,-33.9251524416182,151.229097400686,Sydney Light Rail Network,900,EE343F
Light Rail,Juniors Kingsford Light Rail,-33.9249752375447,151.229272362803,Sydney Light Rail Network,900,781140
Light Rail,Juniors Kingsford Light Rail,-33.9249752375447,151.229272362803,Sydney Light Rail Network,900,EE343F
Train,"Katoomba Station, Platform 1",-33.7117245796804,150.311142997044,Intercity Trains Network,2,F99D1C
Train,"Katoomba Station, Platform 2",-33.711807641719,150.311070691069,Intercity Trains Network,2,F99D1C
Metro,"Kellyville Station, Platform 1",-33.7134879494901,150.935344462725,Sydney Metro Network,401,168388
Metro,"Kellyville Station, Platform 2",-33.7135187227747,150.935227259087,Sydney Metro Network,401,168388
Train,"Kembla Grange Station, Platform 1",-34.4701378412584,150.817568169482,Intercity Trains Network,2,005AA3
Light Rail,Kensington Light Rail,-33.9093747926795,151.223378254497,Sydney Light Rail Network,900,781140
Light Rail,Kensington Light Rail,-33.9093747926795,151.223378254497,Sydney Light Rail Network,900,EE343F
Light Rail,Kensington Light Rail,-33.9093672803993,151.223334659339,Sydney Light Rail Network,900,781140
Light Rail,Kensington Light Rail,-33.9093672803993,151.223334659339,Sydney Light Rail Network,900,EE343F
Train,"Kiama Station, Platform 1",-34.6725554730013,150.854558999733,Intercity Trains Network,2,005AA3
Train,"Kiama Station, Platform 2",-34.6726070436558,150.854637738843,Intercity Trains Network,2,005AA3
Train,"Killara Station, Platform 1",-33.7655742395829,151.161808180652,Sydney Trains Network,2,D11F2F
Train,"Killara Station, Platform 1",-33.7655742395829,151.161808180652,Sydney Trains Network,2,F99D1C
Train,"Killara Station, Platform 2",-33.765612767811,151.161734529621,Sydney Trains Network,2,D11F2F
Train,"Killara Station, Platform 2",-33.765612767811,151.161734529621,Sydney Trains Network,2,F99D1C
Train,"Kings Cross Station, Platform 1",-33.8743273336626,151.221788438254,Intercity Trains Network,2,005AA3
Train,"Kings Cross Station, Platform 1",-33.8743273336626,151.221788438254,Sydney Trains Network,2,005AA3
Train,"Kings Cross Station, Platform 2",-33.8742538969157,151.221828021989,Intercity Trains Network,2,005AA3
Train,"Kings Cross Station, Platform 2",-33.8742538969157,151.221828021989,Sydney Trains Network,2,005AA3
Light Rail,Kingsford Light Rail,-33.921877770701,151.226860240337,Sydney Light Rail Network,900,781140
Light Rail,Kingsford Light Rail,-33.921877770701,151.226860240337,Sydney Light Rail Network,900,EE343F
Light Rail,Kingsford Light Rail,-33.9218762867834,151.226903397176,Sydney Light Rail Network,900,781140
Light Rail,Kingsford Light Rail,-33.9218762867834,151.226903397176,Sydney Light Rail Network,900,EE343F
Train,"Kingsgrove Station, Platform 1",-33.9405053784037,151.100664408587,Sydney Trains Network,2,00954C
Train,"Kingsgrove Station, Platform 2",-33.9405582731854,151.100699380758,Sydney Trains Network,2,00954C
Train,"Kingswood Station, Platform 1",-33.758237061168,150.72002835939,Sydney Trains Network,2,F99D1C
Train,"Kingswood Station, Platform 2",-33.7583277136296,150.720010701928,Sydney Trains Network,2,C4258F
Train,"Kingswood Station, Platform 2",-33.7583277136296,150.720010701928,Sydney Trains Network,2,F99D1C
Train,"Kirrawee Station, Platform 1",-34.0349983635939,151.071619575911,Sydney Trains Network,2,005AA3
Train,"Kirrawee Station, Platform 2",-34.0349173992904,151.07161570128,Sydney Trains Network,2,005AA3
Train,"Kogarah Station, Platform 1",-33.9627013160846,151.132289478757,Sydney Trains Network,2,005AA3
Train,"Kogarah Station, Platform 2",-33.9627156762078,151.132398306915,Sydney Trains Network,2,005AA3
Train,"Kogarah Station, Platform 3",-33.9627307624155,151.132485543763,Sydney Trains Network,2,005AA3
Train,"Kogarah Station, Platform 4",-33.9627548440096,151.132573216399,Sydney Trains Network,2,005AA3
Train,"Koolewong Station, Platform 1",-33.4662373538403,151.318498859877,Intercity Trains Network,2,D11F2F
Train,"Koolewong Station, Platform 2",-33.4662583381485,151.318413904589,Intercity Trains Network,2,D11F2F
Train,"Kotara Station, Platform 1",-32.9416006229759,151.697946650147,Intercity Trains Network,2,D11F2F
Train,"Kotara Station, Platform 2",-32.941547084393,151.697933129695,Intercity Trains Network,2,D11F2F
Train,"Lapstone Station, Platform 1",-33.7735221563247,150.642764535581,Intercity Trains Network,2,F99D1C
Train,"Lapstone Station, Platform 2",-33.7735192892225,150.64286153898,Intercity Trains Network,2,F99D1C
Train,"Lawson Station, Platform 1",-33.7190078706168,150.429896327453,Intercity Trains Network,2,F99D1C
Train,"Lawson Station, Platform 2",-33.7190696942924,150.429941931981,Intercity Trains Network,2,F99D1C
Light Rail,Leichhardt North Light Rail,-33.8750070648722,151.15445106925,Sydney Light Rail Network,900,BE1622
Light Rail,Leichhardt North Light Rail,-33.8749544030765,151.153876008043,Sydney Light Rail Network,900,BE1622
Train,"Leightonfield Station, Platform 1",-33.8814744439168,150.985100128361,Sydney Trains Network,2,0098CD
Train,"Leightonfield Station, Platform 1",-33.8814744439168,150.985100128361,Sydney Trains Network,2,F37021
Train,"Leightonfield Station, Platform 2",-33.8815488676471,150.985027968148,Sydney Trains Network,2,0098CD
Train,"Leightonfield Station, Platform 2",-33.8815488676471,150.985027968148,Sydney Trains Network,2,F37021
Train,"Leppington Station, Platform 1",-33.9543590111463,150.808425277706,Sydney Trains Network,2,00954C
Train,"Leppington Station, Platform 1",-33.9543590111463,150.808425277706,Sydney Trains Network,2,0098CD
Train,"Leppington Station, Platform 1",-33.9543590111463,150.808425277706,Sydney Trains Network,2,C4258F
Train,"Leppington Station, Platform 2",-33.9544316723826,150.80840689204,Sydney Trains Network,2,0098CD
Train,"Leppington Station, Platform 2",-33.9544316723826,150.80840689204,Sydney Trains Network,2,C4258F
Train,"Leppington Station, Platform 3",-33.9545316652271,150.808378911987,Sydney Trains Network,2,00954C
Train,"Leppington Station, Platform 3",-33.9545316652271,150.808378911987,Sydney Trains Network,2,0098CD
Train,"Leppington Station, Platform 3",-33.9545316652271,150.808378911987,Sydney Trains Network,2,C4258F
Train,"Leppington Station, Platform 4",-33.9546043264601,150.808360526259,Sydney Trains Network,2,00954C
Train,"Leppington Station, Platform 4",-33.9546043264601,150.808360526259,Sydney Trains Network,2,0098CD
Train,"Leppington Station, Platform 4",-33.9546043264601,150.808360526259,Sydney Trains Network,2,C4258F
Train,"Leumeah Station, Platform 1",-34.0507159802698,150.830500220991,Sydney Trains Network,2,00954C
Train,"Leumeah Station, Platform 2",-34.0507679478895,150.83056751754,Sydney Trains Network,2,00954C
Train,"Leura Station, Platform 1",-33.7119970055042,150.330825909671,Intercity Trains Network,2,F99D1C
Train,"Leura Station, Platform 2",-33.7120609064507,150.330796023679,Intercity Trains Network,2,F99D1C
Train,"Lewisham Station, Platform 1",-33.8933066343149,151.147506575159,Sydney Trains Network,2,0098CD
Train,"Lewisham Station, Platform 1",-33.8933066343149,151.147506575159,Sydney Trains Network,2,F37021
Train,"Lewisham Station, Platform 2",-33.8933800523923,151.147466917853,Sydney Trains Network,2,0098CD
Train,"Lewisham Station, Platform 2",-33.8933800523923,151.147466917853,Sydney Trains Network,2,F37021
Light Rail,Lewisham West Light Rail,-33.8939824287552,151.143228372547,Sydney Light Rail Network,900,BE1622
Light Rail,Lewisham West Light Rail,-33.8936638651061,151.143591095283,Sydney Light Rail Network,900,BE1622
Train,"Lidcombe Station, Platform 0",-33.8641769777419,151.04684548307,Sydney Trains Network,2,6F818E
Train,"Lidcombe Station, Platform 1",-33.8636057258645,151.045036306015,Sydney Trains Network,2,0098CD
Train,"Lidcombe Station, Platform 1",-33.8636057258645,151.045036306015,Sydney Trains Network,2,6F818E
Train,"Lidcombe Station, Platform 1",-33.8636057258645,151.045036306015,Sydney Trains Network,2,F99D1C
Train,"Lidcombe Station, Platform 2",-33.8636798255763,151.044974999503,Sydney Trains Network,2,0098CD
Train,"Lidcombe Station, Platform 2",-33.8636798255763,151.044974999503,Sydney Trains Network,2,6F818E
Train,"Lidcombe Station, Platform 2",-33.8636798255763,151.044974999503,Sydney Trains Network,2,F99D1C
Train,"Lidcombe Station, Platform 3",-33.863743865169,151.044945621067,Sydney Trains Network,2,0098CD
Train,"Lidcombe Station, Platform 3",-33.863743865169,151.044945621067,Sydney Trains Network,2,6F818E
Train,"Lidcombe Station, Platform 3",-33.863743865169,151.044945621067,Sydney Trains Network,2,F37021
Train,"Lidcombe Station, Platform 3",-33.863743865169,151.044945621067,Sydney Trains Network,2,F6891F
Train,"Lidcombe Station, Platform 3",-33.863743865169,151.044945621067,Sydney Trains Network,2,F99D1C
Train,"Lidcombe Station, Platform 4",-33.863835958012,151.044885164281,Sydney Trains Network,2,0098CD
Train,"Lidcombe Station, Platform 4",-33.863835958012,151.044885164281,Sydney Trains Network,2,F37021
Train,"Lidcombe Station, Platform 4",-33.863835958012,151.044885164281,Sydney Trains Network,2,F6891F
Train,"Lidcombe Station, Platform 4",-33.863835958012,151.044885164281,Sydney Trains Network,2,F99D1C
Train,"Lidcombe Station, Platform 5",-33.8638906465084,151.044866145183,Sydney Trains Network,2,F37021
Train,"Lidcombe Station, Platform 5",-33.8638906465084,151.044866145183,Sydney Trains Network,2,F6891F
Light Rail,Lilyfield Light Rail,-33.8741786676621,151.165093895122,Sydney Light Rail Network,900,BE1622
Light Rail,Lilyfield Light Rail,-33.8741426868283,151.16509214422,Sydney Light Rail Network,900,BE1622
Train,"Linden Station, Platform 1",-33.714868485099,150.505334815791,Intercity Trains Network,2,F99D1C
Train,"Linden Station, Platform 2",-33.7149408104686,150.505326973556,Intercity Trains Network,2,F99D1C
Train,"Lindfield Station, Platform 1",-33.7753770688079,151.169274465764,Sydney Trains Network,2,D11F2F
Train,"Lindfield Station, Platform 1",-33.7753770688079,151.169274465764,Sydney Trains Network,2,F99D1C
Train,"Lindfield Station, Platform 2",-33.775416695469,151.169168495795,Sydney Trains Network,2,F99D1C
Train,"Lindfield Station, Platform 3",-33.7754455040742,151.169115947291,Sydney Trains Network,2,D11F2F
Train,"Lindfield Station, Platform 3",-33.7754455040742,151.169115947291,Sydney Trains Network,2,F99D1C
Train,"Lisarow Station, Platform 1",-33.3821882465571,151.370089223385,Intercity Trains Network,2,D11F2F
Train,"Lisarow Station, Platform 2",-33.3821268046233,151.370043187815,Intercity Trains Network,2,D11F2F
Train,"Lithgow Station, Platform 1",-33.4805766965329,150.156977008511,Intercity Trains Network,2,F99D1C
Train,"Lithgow Station, Platform 2",-33.4806479220319,150.157011866078,Intercity Trains Network,2,F99D1C
Train,"Liverpool Station, Platform 1",-33.9247477746686,150.927298619135,Sydney Trains Network,2,0098CD
Train,"Liverpool Station, Platform 1",-33.9247477746686,150.927298619135,Sydney Trains Network,2,C4258F
Train,"Liverpool Station, Platform 1",-33.9247477746686,150.927298619135,Sydney Trains Network,2,F37021
Train,"Liverpool Station, Platform 2",-33.9247900055242,150.927387035836,Sydney Trains Network,2,0098CD
Train,"Liverpool Station, Platform 2",-33.9247900055242,150.927387035836,Sydney Trains Network,2,C4258F
Train,"Liverpool Station, Platform 2",-33.9247900055242,150.927387035836,Sydney Trains Network,2,F37021
Train,"Liverpool Station, Platform 3",-33.9248239280656,150.927453451811,Sydney Trains Network,2,0098CD
Train,"Liverpool Station, Platform 3",-33.9248239280656,150.927453451811,Sydney Trains Network,2,C4258F
Train,"Liverpool Station, Platform 3",-33.9248239280656,150.927453451811,Sydney Trains Network,2,F37021
Train,"Liverpool Station, Platform 4",-33.9248831200276,150.927575076699,Sydney Trains Network,2,0098CD
Train,"Liverpool Station, Platform 4",-33.9248831200276,150.927575076699,Sydney Trains Network,2,C4258F
Train,"Liverpool Station, Platform 4",-33.9248831200276,150.927575076699,Sydney Trains Network,2,F37021
Train,"Lochinvar Station, Platform 1",-32.7204530013929,151.450277747927,Intercity Trains Network,2,833134
Train,"Lochinvar Station, Platform 2",-32.7205425579598,151.450292862838,Intercity Trains Network,2,833134
Train,"Loftus Station, Platform 1",-34.045141985533,151.051257837789,Intercity Trains Network,2,005AA3
Train,"Loftus Station, Platform 1",-34.045141985533,151.051257837789,Sydney Trains Network,2,005AA3
Train,"Loftus Station, Platform 2",-34.0451301354893,151.05134386685,Intercity Trains Network,2,005AA3
Train,"Loftus Station, Platform 2",-34.0451301354893,151.05134386685,Sydney Trains Network,2,005AA3
Train,"Lysaghts Station, Platform 1",-34.4548239202822,150.876036130169,Intercity Trains Network,2,005AA3
Train,"Lysaghts Station, Platform 2",-34.4544616036821,150.876095509467,Intercity Trains Network,2,005AA3
Train,"Macarthur Station, Platform 1",-34.071914030603,150.797041651939,Sydney Trains Network,2,00954C
Train,"Macarthur Station, Platform 1",-34.071914030603,150.797041651939,Sydney Trains Network,2,C4258F
Train,"Macarthur Station, Platform 1",-34.071914030603,150.797041651939,Sydney Trains Network,2,F37021
Train,"Macarthur Station, Platform 2",-34.0719570177548,150.797108545793,Intercity Trains Network,2,00954C
Train,"Macarthur Station, Platform 2",-34.0719570177548,150.797108545793,Sydney Trains Network,2,00954C
Train,"Macarthur Station, Platform 2",-34.0719570177548,150.797108545793,Sydney Trains Network,2,C4258F
Train,"Macarthur Station, Platform 3",-34.0720386775509,150.79709053679,Intercity Trains Network,2,00954C
Train,"Macarthur Station, Platform 3",-34.0720386775509,150.79709053679,Sydney Trains Network,2,00954C
Train,"Macarthur Station, Platform 3",-34.0720386775509,150.79709053679,Sydney Trains Network,2,C4258F
Train,"Macdonaldtown Station, Platform 1",-33.896910325925,151.185811140432,Sydney Trains Network,2,0098CD
Train,"Macdonaldtown Station, Platform 1",-33.896910325925,151.185811140432,Sydney Trains Network,2,F37021
Train,"Macdonaldtown Station, Platform 2",-33.8969459385275,151.185823688177,Sydney Trains Network,2,0098CD
Train,"Macdonaldtown Station, Platform 2",-33.8969459385275,151.185823688177,Sydney Trains Network,2,F37021
Train,"Macquarie Fields Station, Platform 1",-33.9847213751355,150.878904726037,Sydney Trains Network,2,00954C
Train,"Macquarie Fields Station, Platform 2",-33.9847823164001,150.878972402695,Sydney Trains Network,2,00954C
Metro,"Macquarie Park Station, Platform 1",-33.7849820801049,151.128337105827,Sydney Metro Network,401,168388
Metro,"Macquarie Park Station, Platform 2",-33.7850659304279,151.128254810522,Sydney Metro Network,401,168388
Metro,"Macquarie University Station, Platform 1",-33.7775957533836,151.118314442962,Sydney Metro Network,401,168388
Metro,"Macquarie University Station, Platform 2",-33.7776522495097,151.118241622326,Sydney Metro Network,401,168388
Train,"Maitland Station, Platform 1",-32.7378968793952,151.552135591872,Intercity Trains Network,2,833134
Train,"Maitland Station, Platform 2",-32.7379703657684,151.552096698399,Intercity Trains Network,2,833134
Train,"Maitland Station, Platform 3",-32.7380348599286,151.552057346756,Intercity Trains Network,2,833134
Train,"Maitland Station, Platform 4",-32.7381173384936,151.552018911279,Intercity Trains Network,2,833134
Train,"Marayong Station, Platform 1",-33.7462156071543,150.900208703728,Sydney Trains Network,2,C4258F
Train,"Marayong Station, Platform 1",-33.7462156071543,150.900208703728,Sydney Trains Network,2,F99D1C
Train,"Marayong Station, Platform 2",-33.7462176519466,150.900144074498,Sydney Trains Network,2,C4258F
Train,"Marayong Station, Platform 2",-33.7462176519466,150.900144074498,Sydney Trains Network,2,F99D1C
Light Rail,Marion Light Rail,-33.8838347762549,151.14516763501,Sydney Light Rail Network,900,BE1622
Light Rail,Marion Light Rail,-33.8838286885064,151.145080914836,Sydney Light Rail Network,900,BE1622
Train,"Martin Place Station, Platform 1",-33.8679207991466,151.211816590351,Intercity Trains Network,2,005AA3
Train,"Martin Place Station, Platform 1",-33.8679207991466,151.211816590351,Sydney Trains Network,2,005AA3
Train,"Martin Place Station, Platform 2",-33.8678034991788,151.21182162018,Intercity Trains Network,2,005AA3
Train,"Martin Place Station, Platform 2",-33.8678034991788,151.21182162018,Sydney Trains Network,2,005AA3
Metro,"Martin Place Station, Platform 3",-33.8671346256954,151.210568235217,Sydney Metro Network,401,168388
Metro,"Martin Place Station, Platform 4",-33.8670825942436,151.209982438945,Sydney Metro Network,401,168388
Train,"Martins Creek Station, Platform 1",-32.5586873934166,151.61854197006,Intercity Trains Network,2,833134
Train,"Marulan Station, Platform 1",-34.7094512077091,150.006477096844,Intercity Trains Network,2,00954C
Train,"Marulan Station, Platform 2",-34.7096008310632,150.005893108627,Intercity Trains Network,2,00954C
Train,"Mascot Station, Platform 1",-33.9231620594718,151.187226617443,Sydney Trains Network,2,00954C
Train,"Mascot Station, Platform 2",-33.923168481709,151.187302587765,Sydney Trains Network,2,00954C
Train,"Meadowbank Station, Platform 1",-33.8158914418147,151.090142597002,Sydney Trains Network,2,D11F2F
Train,"Meadowbank Station, Platform 2",-33.8158853097736,151.090055946006,Sydney Trains Network,2,D11F2F
Train,"Medlow Bath Station, Platform 1",-33.6736874039841,150.280758444705,Intercity Trains Network,2,F99D1C
Train,"Medlow Bath Station, Platform 2",-33.6736986981054,150.280672628484,Intercity Trains Network,2,F99D1C
Train,"Menangle Park Station, Platform 1",-34.1036689526213,150.744903079201,Intercity Trains Network,2,00954C
Train,"Menangle Park Station, Platform 2",-34.1036113227857,150.745019701343,Intercity Trains Network,2,00954C
Train,"Menangle Station, Platform 1",-34.1254334848296,150.744260097177,Intercity Trains Network,2,00954C
Train,"Menangle Station, Platform 2",-34.125484507657,150.744359873355,Intercity Trains Network,2,00954C
Train,"Merrylands Station, Platform 1",-33.8365468785589,150.992598993227,Sydney Trains Network,2,0098CD
Train,"Merrylands Station, Platform 1",-33.8365468785589,150.992598993227,Sydney Trains Network,2,C4258F
Train,"Merrylands Station, Platform 2",-33.8365991133508,150.992655415724,Sydney Trains Network,2,0098CD
Train,"Merrylands Station, Platform 2",-33.8365991133508,150.992655415724,Sydney Trains Network,2,C4258F
Train,"Metford Station, Platform 1",-32.7650710618243,151.618124292308,Intercity Trains Network,2,833134
Train,"Metford Station, Platform 2",-32.765099215038,151.618093762463,Intercity Trains Network,2,833134
Train,"Milsons Point Station, Platform 1",-33.8457565769647,151.211817342483,Intercity Trains Network,2,D11F2F
Train,"Milsons Point Station, Platform 1",-33.8457565769647,151.211817342483,Sydney Trains Network,2,D11F2F
Train,"Milsons Point Station, Platform 1",-33.8457565769647,151.211817342483,Sydney Trains Network,2,F99D1C
Train,"Milsons Point Station, Platform 2",-33.8457865125392,151.211732430179,Intercity Trains Network,2,D11F2F
Train,"Milsons Point Station, Platform 2",-33.8457865125392,151.211732430179,Sydney Trains Network,2,D11F2F
Train,"Milsons Point Station, Platform 2",-33.8457865125392,151.211732430179,Sydney Trains Network,2,F99D1C
Train,"Mindaribba Station, Platform 1",-32.6683307869532,151.584469794295,Intercity Trains Network,2,833134
Train,"Minnamurra Station, Platform 1",-34.6262093380277,150.852694644887,Intercity Trains Network,2,005AA3
Train,"Minto Station, Platform 1",-34.0273538878839,150.842479455036,Sydney Trains Network,2,00954C
Train,"Minto Station, Platform 2",-34.0273781777867,150.842567135045,Sydney Trains Network,2,00954C
Train,"Miranda Station, Platform 1",-34.036313747283,151.102203059987,Sydney Trains Network,2,005AA3
Train,"Miranda Station, Platform 2",-34.0362140724851,151.102219899344,Sydney Trains Network,2,005AA3
Train,"Mittagong Station, Platform 1",-34.4525523627811,150.448237574042,Intercity Trains Network,2,00954C
Train,"Mittagong Station, Platform 2",-34.4526057603093,150.448261530536,Intercity Trains Network,2,00954C
Light Rail,Moore Park Light Rail,-33.8936640415798,151.221737948391,Sydney Light Rail Network,900,781140
Light Rail,Moore Park Light Rail,-33.8936640415798,151.221737948391,Sydney Light Rail Network,900,DD1E25
Light Rail,Moore Park Light Rail,-33.8936640415798,151.221737948391,Sydney Light Rail Network,900,EE343F
Light Rail,Moore Park Light Rail,-33.8936621902726,151.221791877025,Sydney Light Rail Network,900,781140
Light Rail,Moore Park Light Rail,-33.8936621902726,151.221791877025,Sydney Light Rail Network,900,DD1E25
Light Rail,Moore Park Light Rail,-33.8936621902726,151.221791877025,Sydney Light Rail Network,900,EE343F
Train,"Morisset Station, Platform 1",-33.1090352681177,151.488077597705,Intercity Trains Network,2,D11F2F
Train,"Morisset Station, Platform 2",-33.1089738630672,151.488031650601,Intercity Trains Network,2,D11F2F
Train,"Mortdale Station, Platform 1",-33.9709384349174,151.081017190739,Intercity Trains Network,2,005AA3
Train,"Mortdale Station, Platform 1",-33.9709384349174,151.081017190739,Sydney Trains Network,2,005AA3
Train,"Mortdale Station, Platform 2",-33.9709711910916,151.081116089292,Intercity Trains Network,2,005AA3
Train,"Mortdale Station, Platform 2",-33.9709711910916,151.081116089292,Sydney Trains Network,2,005AA3
Train,"Moss Vale Station, Platform 1",-34.547854813731,150.371610296377,Intercity Trains Network,2,00954C
Train,"Moss Vale Station, Platform 2",-34.5480801546781,150.371935273313,Intercity Trains Network,2,00954C
Train,"Mount Colah Station, Platform 1",-33.6716418796709,151.11484345364,Intercity Trains Network,2,D11F2F
Train,"Mount Colah Station, Platform 1",-33.6716418796709,151.11484345364,Sydney Trains Network,2,D11F2F
Train,"Mount Colah Station, Platform 1",-33.6716418796709,151.11484345364,Sydney Trains Network,2,F99D1C
Train,"Mount Colah Station, Platform 2",-33.6715994110643,151.114765992073,Intercity Trains Network,2,D11F2F
Train,"Mount Colah Station, Platform 2",-33.6715994110643,151.114765992073,Sydney Trains Network,2,D11F2F
Train,"Mount Colah Station, Platform 2",-33.6715994110643,151.114765992073,Sydney Trains Network,2,F99D1C
Train,"Mount Druitt Station, Platform 1",-33.7694084073182,150.819719966769,Sydney Trains Network,2,F99D1C
Train,"Mount Druitt Station, Platform 2",-33.7694810685456,150.81970161505,Sydney Trains Network,2,F99D1C
Train,"Mount Druitt Station, Platform 3",-33.7695537297718,150.819683263306,Sydney Trains Network,2,C4258F
Train,"Mount Druitt Station, Platform 3",-33.7695537297718,150.819683263306,Sydney Trains Network,2,F99D1C
Train,"Mount Druitt Station, Platform 4",-33.769608392679,150.819664111737,Sydney Trains Network,2,C4258F
Train,"Mount Druitt Station, Platform 4",-33.769608392679,150.819664111737,Sydney Trains Network,2,F99D1C
Train,"Mount Kuring-gai Station, Platform 1",-33.6534789556304,151.136883278396,Intercity Trains Network,2,D11F2F
Train,"Mount Kuring-gai Station, Platform 1",-33.6534789556304,151.136883278396,Sydney Trains Network,2,D11F2F
Train,"Mount Kuring-gai Station, Platform 1",-33.6534789556304,151.136883278396,Sydney Trains Network,2,F99D1C
Train,"Mount Kuring-gai Station, Platform 2",-33.6534732049317,151.136786035693,Intercity Trains Network,2,D11F2F
Train,"Mount Kuring-gai Station, Platform 2",-33.6534732049317,151.136786035693,Sydney Trains Network,2,D11F2F
